ID,Type,Utterance,Dialog_Act,Dialog_Act_1,Emotion,Dialog_Act_Label
56_12,P,"No. And like, he doesn't like, pay attention to me when I talk. Like, I'll be trying to tell him about, like the bake sale and or not the bake sale. Well, a little bit about the bake sale, I can try to tell him about how successful it was. And he just thought that I was like, bragging, but I wasn't like it was genuinely, like a success. And then I tried to tell him about my business idea. And like, he's like, trying to like brush it off. Like it's not a good idea. And that's why so he just doesn't listen to me. So sometimes I try not to talk too much about it.",id,id,,0
56_13,T,"Have you noticed through all this, any change in sleep patterns? ",irq,,,1
56_14,P,"I haven't been sleeping as much but I think that's just because I'm so excited about this and like so. I've been like staying up late and waking up early and like looking at recipes, and honestly hasn't really been an issue because I haven't been tired at all. I was really The I haven't eat I felt rested. I get enough.",id,,,0
56_15,T,Notice you do feel rested. You haven't been sleeping as much.,ynq,,,4
56_16,P,No,yna,,,5
56_17,T,"And you clearly seem like you're in a good mood No, no sadness right now at that,",gc,,,3
56_18,P,like I'm not gonna have sadness when you're following your passion,id,,,0
56_19,T,should be doing pretty well that way. Have you ever been down or depressed?,irq,,,1
56_20,P,"Yeah, yeah. In the past I have been actually, not too long ago, about four months ago I was I was hospitalized because I was so down. But, you know, and I, I don't feel like that now. And I know what it feels like to be down and I don't have any of that stuff. Like I feel so much more hopeful and happy and just great with where my life is going right now.",id,,,0
56_21,T,"Do you ever feel this way before? kind of in a really good, ",ynq,,,4
56_22,P,no,yna,,,5
56_23,T,No. Nothing like this.,irq,,,1
56_24,T,What do you think about all this one?,irq,,,1
56_25,P,"Honestly I just think it's like getting to know myself and getting to know like what I want to do which is this you know, culinary arts",id,id,,0
56_26,T,it's kind of realizing that it's kind of changed my life,gc,,,3
56_27,P,for the better for like really for the better,gc,,,3
56_28,T,"All right, and you mentioned before that you got some trouble at work",irq,,,1
56_29,T,right? How bad that turned out,irq,,,1
56_30,P,"pretty bad like I it was like a final written notice so if any little thing at this point could make me lose my job but I'm not too worried about it because at this point I'm putting so much time into the baking business that if something goes wrong with my like office job, like I'll have this like in I'm sure that in as short as a month like I'll, I'll be making money soon. And a lot of money because I know how much time I'm going to be putting into this how passionate I am about it. And I know that like I'll be able to make the money back that I've put into it. So I'm not worried about it",id,id,,0
56_31,T,shouldn't have to worry about that.,ynq,,,4
56_32,P,Yeah.,ack,,,6
56_33,T,"Any medical conditions, you know, have a drug and alcohol you're saving is anything like that? ",ynq,,,4
56_34,P,No,yna,,,5
56_35,T,Are you seeing or hearing anything that other people can't see or hear?,ynq,,,4
56_36,P,"No, ",yna,,,5
56_37,T,"no like that? Sure. So I know that you're feeling pretty well. But I would like you to see a counselor, maybe help you as you contemplate these different things we've been talking about. If you'd be if you'd be okay with talking to a counselor,",ynq,id,,4
56_38,P,I guess that'd be fine.,ack,,,6
56_39,T,You'd be okay with that. I'll get that set up. We'll just take a moment. And I want to thank you for answering my questions. This has been helpful.,gt,,,2
56_40,P,You're welcome.,gt,,,2
57_0,T,Except that when you're in work you worry a lot about how you come across in social situations.,gc,,,3
57_1,P,"Yeah, really makes me feel really anxious. Like, what I look like and what people are thinking.",gc,,,3
57_2,T,"Yeah, you said that you worry that you visibly shake.",irq,,,1
57_3,P,Yeah.,id,ack,,0
57_4,T,And are there any other things that you worry that people will notice?,irq,,,1
57_5,P,I think obviously the shaking I think my hands and legs shaking and kind of going really red and sweating and just looking great. went ahead.,id,,,0
57_6,T,"So it sounds like you have quite a strong mental image of how you see yourself when you're in these social situations. Yeah. You say you go read you shake. Is there anything else that you think that you do? I mean, describe yourself. How do you think you look, when you're in these situations, just",irq,,,1
57_7,P,"like, I think I just looked really obviously weird and out of place and like really read and just visibly shaking and sweating and kind of not being able to communicate properly with people.",id,,,0
57_8,T,And is there anything that you do to try and kind of defend against these things to manage these problems?,irq,,,1
57_9,P,"And I guess like when I'm holding the camera, I just grip onto it really, really tight, or kind of clench on my muscles and just find something that I can focus on. And to kind of try and make myself shake less and not goes red and stuff.",id,,,0
57_10,T,So you focus on something you grip onto that Camera. Do you make eye contact with people?,irq,yq,,1
57_11,P,No. I just tend to just look down.,id,on,,0
57_12,T,"Okay, so you also avoid eye contact? Is there anything else that you do to manage the sweating For example, ",irq,,,1
57_13,P,"I just as I like kind of looking down and like wearing all black, so it's less obvious and what kind of worrying? Yeah, just more layers and all black says you just can't tell.",id,id,,0
57_14,T,Okay,ack,,,6
57_15,T,"What do you think would happen if you stopped doing these things? If you stopped gripping onto the camera? Or, you know, you start to make eye contact and not looking down? And what do you think would happen?",irq,,,1
57_16,P,"I think it would be so much worse. Yeah, I think I just would just check even more and be more anxious and look of more obviously, kind of weird and out of place.",id,,,0
57_17,T,"And what I'm thinking now is how do you feel about if we did an experiment to test out your thoughts on what would happen if you stopped doing these things? If we did a bit of a role play where we pretended to enact a situation at work, okay? And if we did this maybe twice and the first time, you do all the things that you normally do, okay and grip onto something, look down. And is there anything else that you do when you're in these situations, these work conversations to try and cope.",irq,,,1
57_18,P,"And I just kind of all just like fumble and like kind of just clench, whatever, whatever it is, I'm holding just really tight and just make sure I don't make any eye contact at all, just kind of get through it.",id,,,0
57_19,T,"Okay, so in the first time, I want you to do those things as much as you normally would, in fact, maybe even slightly more than you normally would. ",cmd,,,7
57_20,P,"Okay, ",ack,,,6
57_21,T,"and then the second time, I want you to drop doing those things all together. ",cmd,,,7
57_22,P,Okay,ack,,,6
57_23,T,does that sound okay?,ynq,,,4
57_24,P,try my best.,ack,,,6
57_25,T,And do you? How would you feel about if we filmed this so you could actually see what you looked like?,irq,,,1
57_26,P,Okay.,id,ack,,0
57_27,T,Do you have a camera with you that we can video on?,ynq,,,4
57_28,P,Yeah. And there is my phone. Okay.,ack,id,,6
57_29,T,"Yeah, yeah, we'll use that in just a sec. ",gc,,,3
57_30,P,Okay,ack,,,6
57_31,T,"before we do this, then we're just going to fill out this form is because what we're doing now is an experiment. We call it behavioral experiments, see what happens when you change the way that you're behaving? ",irq,,,1
57_32,P,Right. Okay,ack,,,6
57_33,T,"so the first column says, I need to fill out an experiment to test this thought that you have, so that our experiment is going to be that we do a conversation at work, and who should I play if you're playing yourself in this roleplay? Who should I be?",id,irq,,0
